xi,v2_xi,absF,reF,imF
1370,1,4.982461734693657e-06,2.522055591045187e-06,4.2969943604063806e-06
1371,0,4.982461734693657e-06,2.528644127934415e-06,4.293120521479607e-06
1372,2,4.982461734693658e-06,2.535226714679752e-06,4.289236580425547e-06
1373,0,4.982461734693658e-06,2.541803335791736e-06,4.28534254638349e-06
1374,1,4.982461734693658e-06,2.5483739757949427e-06,4.2814384285164735e-06
1375,0,4.982461734693658e-06,2.554938619228021e-06,4.277524236011264e-06
1376,5,4.982461734693387e-06,2.561497250643592e-06,4.273599978078102e-06
1377,0,4.982461734693658e-06,2.5680498546089794e-06,4.269665663951843e-06
1378,1,4.982461734693657e-06,2.574596415704856e-06,4.26572130288961e-06
1379,0,4.982461734693657e-06,2.5811369185266703e-06,4.2617669041731e-06
1380,2,4.982461734693657e-06,2.5876713476839873e-06,4.257802477107394e-06
1381,0,4.982461734693657e-06,2.594199687800664e-06,4.253828031021172e-06
1382,1,4.982461734693656e-06,2.600721923514886e-06,4.249843575266689e-06
1383,0,4.982461734693657e-06,2.6072380394792015e-06,4.245849119219755e-06
1384,3,4.982461734693603e-06,2.613748020360533e-06,4.241844672279665e-06
1385,0,4.982461734693656e-06,2.620251850840351e-06,4.2378302438694065e-06
1386,1,4.982461734693656e-06,2.6267495156144296e-06,4.23380584343518e-06
1387,0,4.982461734693656e-06,2.6332409993931633e-06,4.229771480446835e-06
1388,2,4.982461734693656e-06,2.6397262869014647e-06,4.225727164397617e-06
1389,0,4.982461734693655e-06,2.646205362878825e-06,4.221672904804191e-06
1390,1,4.982461734693656e-06,2.6526782120793536e-06,4.2176087112066235e-06
1391,0,4.982461734693655e-06,2.659144819271811e-06,4.213534593168353e-06
1392,4,4.982461734693601e-06,2.665605169239616e-06,4.209450560276128e-06
1393,0,4.982461734693654e-06,2.6720592467810287e-06,4.2053566221402085e-06
1394,1,4.982461734693654e-06,2.678507036708894e-06,4.201252788393891e-06
1395,0,4.982461734693654e-06,2.684948523850968e-06,4.197139068693937e-06
1396,2,4.982461734693654e-06,2.6913836930498104e-06,4.193015472720327e-06
1397,0,4.982461734693654e-06,2.6978125291628453e-06,4.18888201017628e-06
1398,1,4.982461734693654e-06,2.7042350170624007e-06,4.184738690788233e-06
1399,0,4.9824617346936535e-06,2.710651141635742e-06,4.180585524305817e-06
1400,3,4.982461734693599e-06,2.7170608877850796e-06,4.176422520501788e-06
1401,0,4.9824617346936535e-06,2.723464240427749e-06,4.172249689172233e-06
1402,1,4.9824617346936535e-06,2.729861184495955e-06,4.168067040136091e-06
1403,0,4.982461734693653e-06,2.7362517049370993e-06,4.1638745832355835e-06
1404,2,4.9824617346936535e-06,2.7426357867136712e-06,4.159672328335968e-06
1405,0,4.982461734693653e-06,2.7490134148033083e-06,4.155460285325555e-06
1406,1,4.9824617346936535e-06,2.755384574198836e-06,4.151238464115689e-06
1407,0,4.982461734693653e-06,2.7617492499083014e-06,4.147006874640723e-06
1408,7,4.982461734692514e-06,2.7681074269543743e-06,4.14276552685705e-06
1409,0,4.982461734693652e-06,2.774459090377548e-06,4.138514430747809e-06
1410,1,4.982461734693652e-06,2.7808042252298476e-06,4.134253596313402e-06
1411,0,4.982461734693651e-06,2.78714281658119e-06,4.12998303358093e-06
1412,2,4.982461734693651e-06,2.793474849516258e-06,4.125702752599439e-06
1413,0,4.982461734693651e-06,2.7998003091351657e-06,4.121412763440844e-06
1414,1,4.982461734693651e-06,2.8061191805534965e-06,4.117113076199904e-06
1415,0,4.982461734693651e-06,2.812431448902335e-06,4.112803700994198e-06
1416,3,4.982461734693597e-06,2.8187370993282738e-06,4.108484647964059e-06
1417,0,4.982461734693651e-06,2.8250361169936e-06,4.104155927272767e-06
1418,1,4.982461734693651e-06,2.8313284870760237e-06,4.099817549106089e-06
1419,0,4.98246173469365e-06,2.837614194769022e-06,4.09546952367269e-06
1420,2,4.98246173469365e-06,2.8438932252817175e-06,4.091111861203896e-06
1421,0,4.982461734693649e-06,2.850165563838944e-06,4.086744571953707e-06
1422,1,4.98246173469365e-06,2.8564311956812843e-06,4.082367666198776e-06
1423,0,4.98246173469365e-06,2.8626901060651013e-06,4.077981154238385e-06
1424,4,4.982461734693596e-06,2.8689422802625423e-06,4.073585046394377e-06
1425,0,4.98246173469365e-06,2.8751877035617315e-06,4.069179353011351e-06
1426,1,4.982461734693649e-06,2.8814263612664904e-06,4.064764084456194e-06
1427,0,4.982461734693649e-06,2.887658238696687e-06,4.060339251118507e-06
1428,2,4.982461734693649e-06,2.893883321188111e-06,4.0559048634103485e-06
1429,0,4.982461734693649e-06,2.900101594092542e-06,4.0514609317662615e-06
1430,1,4.9824617346936485e-06,2.906313042777783e-06,4.047007466643246e-06
1431,0,4.9824617346936485e-06,2.912517652627696e-06,4.042544478520737e-06
1432,3,4.982461734693594e-06,2.918715409042202e-06,4.038071977900531e-06
1433,0,4.982461734693648e-06,2.9249062974374777e-06,4.033589975306987e-06
1434,1,4.982461734693648e-06,2.931090303245669e-06,4.029098481286557e-06
1435,0,4.982461734693648e-06,2.9372674119152452e-06,4.024597506408206e-06
1436,2,4.982461734693648e-06,2.943437608910872e-06,4.0200870612631615e-06
1437,0,4.982461734693647e-06,2.9496008797134796e-06,4.015567156464936e-06
1438,1,4.982461734693648e-06,2.955757209820298e-06,4.011037802649304e-06
1439,0,4.982461734693648e-06,2.9619065847448864e-06,4.006499010474271e-06
1440,5,4.9824617346933766e-06,2.9680489900170104e-06,4.001950790619836e-06
1441,0,4.982461734693648e-06,2.974184411183482e-06,3.997393153789054e-06
1442,1,4.982461734693648e-06,2.9803128338065773e-06,3.992826110705829e-06
1443,0,4.982461734693647e-06,2.986434243465688e-06,3.988249672117074e-06
1444,2,4.982461734693648e-06,2.992548625756546e-06,3.983663848791592e-06
1445,0,4.982461734693647e-06,2.998655966291418e-06,3.979068651520266e-06
1446,1,4.982461734693647e-06,3.0047562506991435e-06,3.97446409111604e-06
1447,0,4.982461734693646e-06,3.0108494646251627e-06,3.969850178413889e-06
1448,3,4.982461734693592e-06,3.0169355937315223e-06,3.965226924270754e-06
1449,0,4.982461734693646e-06,3.023014623697071e-06,3.960594339565726e-06
1450,1,4.982461734693646e-06,3.029086540217166e-06,3.955952435199596e-06
1451,0,4.982461734693647e-06,3.0351513290040337e-06,3.951301222095257e-06
1452,2,4.982461734693646e-06,3.04120897578664e-06,3.94664071119746e-06
1453,0,4.982461734693647e-06,3.0472594663107575e-06,3.9419709134728404e-06
1454,1,4.982461734693646e-06,3.0533027863389968e-06,3.937291839909881e-06
1455,0,4.982461734693646e-06,3.059338921650842e-06,3.932603501518896e-06
1456,4,4.982461734693592e-06,3.065367858042652e-06,3.927905909331953e-06
1457,0,4.982461734693646e-06,3.071389581327855e-06,3.9231990744030714e-06
1458,1,4.982461734693646e-06,3.0774040773366556e-06,3.918483007807759e-06
1459,0,4.982461734693646e-06,3.0834113319163966e-06,3.9137577206434186e-06
1460,2,4.982461734693646e-06,3.089411330931428e-06,3.909023224029107e-06
1461,0,4.982461734693646e-06,3.0954040602631722e-06,3.904279529105554e-06
1462,1,4.982461734693646e-06,3.1013895058101582e-06,3.899526647035129e-06
1463,0,4.982461734693645e-06,3.1073676534880544e-06,3.894764589001824e-06
1464,3,4.982461734693591e-06,3.113338489229669e-06,3.8899933662111804e-06
1465,0,4.982461734693645e-06,3.119301998985149e-06,3.8852129898904714e-06
1466,1,4.982461734693644e-06,3.1252581687216787e-06,3.880423471288258e-06
1467,0,4.982461734693644e-06,3.1312069844238495e-06,3.875624821674784e-06
1468,2,4.982461734693644e-06,3.137148432093524e-06,3.870817052341733e-06
1469,0,4.982461734693643e-06,3.1430824977499007e-06,3.866000174602251e-06
1470,1,4.982461734693644e-06,3.149009167429551e-06,3.861174199790919e-06
1471,0,4.982461734693644e-06,3.154928427186447e-06,3.85633913926372e-06
1472,6,4.982461734693372e-06,3.1608402630918285e-06,3.851495004397808e-06
1473,0,4.982461734693643e-06,3.16674466123509e-06,3.84664180659253e-06
1474,1,4.982461734693643e-06,3.172641607722096e-06,3.841779557267301e-06
1475,0,4.9824617346936425e-06,3.1785310886769337e-06,3.836908267863673e-06
1476,2,4.982461734693643e-06,3.184413090241086e-06,3.83202794984426e-06
1477,0,4.9824617346936425e-06,3.1902875985736343e-06,3.827138614692921e-06
1478,1,4.9824617346936425e-06,3.196154599851294e-06,3.822240273914736e-06
1479,0,4.9824617346936425e-06,3.202014080268444e-06,3.817332939035972e-06
1480,3,4.982461734693588e-06,3.207866026037126e-06,3.812416621604021e-06
1481,0,4.9824617346936425e-06,3.213710423387251e-06,3.8074913331875773e-06
1482,1,4.982461734693642e-06,3.2195472585662817e-06,3.8025570853761964e-06
1483,0,4.982461734693642e-06,3.225376517839618e-06,3.7976138897806808e-06
1484,2,4.982461734693642e-06,3.2311981874904486e-06,3.7926617580328476e-06
1485,0,4.982461734693642e-06,3.2370122538198224e-06,3.7877007017855414e-06
1486,1,4.982461734693641e-06,3.24281870314668e-06,3.782730732712606e-06
1487,0,4.982461734693641e-06,3.2486175218078852e-06,3.7777518625088603e-06
1488,4,4.9824617346935875e-06,3.2544086961582223e-06,3.7727641028900242e-06
1489,0,4.982461734693642e-06,3.260192212570605e-06,3.7677674655929012e-06
1490,1,4.982461734693641e-06,3.2659680574357534e-06,3.7627619623749384e-06
1491,0,4.982461734693641e-06,3.271736217162583e-06,3.75774760501461e-06
1492,2,4.982461734693641e-06,3.2774966781780565e-06,3.7527244053111825e-06
1493,0,4.982461734693641e-06,3.2832494269272526e-06,3.7476923750847314e-06
1494,1,4.982461734693641e-06,3.2889944498733975e-06,3.7426515261761086e-06
1495,0,4.982461734693641e-06,3.2947317334978976e-06,3.737601870446919e-06
1496,3,4.982461734693587e-06,3.300461264300334e-06,3.732543419779449e-06
1497,0,4.982461734693641e-06,3.306183028798676e-06,3.727476186076844e-06
1498,1,4.98246173469364e-06,3.3118970135289497e-06,3.7224001812626724e-06
1499,0,4.98246173469364e-06,3.317603205045635e-06,3.717315417281305e-06
1500,2,4.982461734693639e-06,3.3233015899215106e-06,3.7122219060976822e-06
1501,0,4.982461734693639e-06,3.3289921547477267e-06,3.7071196596973282e-06
1502,1,4.982461734693639e-06,3.334674886133835e-06,3.7020086900863214e-06
1503,0,4.982461734693639e-06,3.3403497707078196e-06,3.6968890092912666e-06
1504,5,4.982461734693367e-06,3.3460167951159464e-06,3.6917606293590668e-06
1505,0,4.9824617346936374e-06,3.3516759460237057e-06,3.686623562357897e-06
1506,1,4.9824617346936374e-06,3.357327210114023e-06,3.6814778203751715e-06
1507,0,4.9824617346936374e-06,3.3629705740891104e-06,3.6763234155195177e-06
1508,2,4.9824617346936374e-06,3.3686060246695864e-06,3.6711603599197486e-06
1509,0,4.9824617346936374e-06,3.374233548594692e-06,3.6659886657250322e-06
1510,1,4.982461734693637e-06,3.3798531326223196e-06,3.6608083451048646e-06
1511,0,4.982461734693637e-06,3.3854647635290447e-06,3.6556194102490413e-06
1512,3,4.982461734693582e-06,3.391068428110122e-06,3.650421873367587e-06
1513,0,4.982461734693636e-06,3.396664113179698e-06,3.6452157466909273e-06
1514,1,4.982461734693636e-06,3.402251805570473e-06,3.6400010424694626e-06
1515,0,4.982461734693636e-06,3.4078314921341058e-06,3.634777772973934e-06
1516,2,4.982461734693636e-06,3.413403159741054e-06,3.6295459504951998e-06
1517,0,4.982461734693636e-06,3.418966795280645e-06,3.6243055873442446e-06
1518,1,4.982461734693636e-06,3.424522385661108e-06,3.619056695852148e-06
1519,0,4.982461734693636e-06,3.4300699178096017e-06,3.6137992883700594e-06
1520,4,4.9824617346935815e-06,3.43560937867221e-06,3.608533377269126e-06
1521,0,4.982461734693636e-06,3.441140755214158e-06,3.6032589749406643e-06
1522,1,4.982461734693636e-06,3.446664034419471e-06,3.597976093795734e-06
1523,0,4.982461734693636e-06,3.4521792032913757e-06,3.5926847462655045e-06
1524,2,4.982461734693636e-06,3.4576862488521482e-06,3.5873849448010274e-06
1525,0,4.982461734693635e-06,3.4631851581431777e-06,3.5820767018732474e-06
1526,1,4.982461734693635e-06,3.4686759182249995e-06,3.5767600299729727e-06
1527,0,4.982461734693635e-06,3.474158516177325e-06,3.5714349416108465e-06
1528,3,4.982461734693581e-06,3.4796329390990337e-06,3.566101449317277e-06
1529,0,4.982461734693634e-06,3.485099174108393e-06,3.5607595656426024e-06
1530,1,4.982461734693634e-06,3.4905572083427107e-06,3.5554093031566764e-06
1531,0,4.982461734693634e-06,3.496007028958742e-06,3.5500506744492202e-06
1532,2,4.982461734693633e-06,3.5014486231325335e-06,3.544683692129606e-06
1533,0,4.982461734693633e-06,3.5068819780594887e-06,3.5393083688268613e-06
1534,1,4.982461734693633e-06,3.512307080954398e-06,3.5339247171896413e-06
1535,0,4.982461734693632e-06,3.51772391905147e-06,3.528532749886197e-06
1536,9,4.982461734692494e-06,3.5231324796035567e-06,3.5231324796035457e-06
1537,0,4.982461734693632e-06,3.528532749886208e-06,3.5177239190514584e-06
1538,1,4.9824617346936315e-06,3.5339247171896515e-06,3.5123070809543856e-06
1539,0,4.9824617346936315e-06,3.539308368826872e-06,3.506881978059476e-06
1540,2,4.9824617346936315e-06,3.544683692129616e-06,3.5014486231325208e-06
1541,0,4.9824617346936315e-06,3.55005067444923e-06,3.496007028958729e-06
1542,1,4.9824617346936315e-06,3.5554093031566857e-06,3.4905572083426967e-06
1543,0,4.9824617346936315e-06,3.560759565642612e-06,3.4850991741083788e-06
1544,3,4.9824617346935765e-06,3.566101449317286e-06,3.479632939099019e-06
1545,0,4.982461734693631e-06,3.571434941610855e-06,3.4741585161773102e-06
1546,1,4.98246173469363e-06,3.576760029972981e-06,3.4686759182249843e-06
1547,0,4.98246173469363e-06,3.582076701873255e-06,3.4631851581431624e-06
1548,2,4.982461734693631e-06,3.587384944801035e-06,3.457686248852133e-06
1549,0,4.98246173469363e-06,3.5926847462655117e-06,3.45217920329136e-06
1550,1,4.98246173469363e-06,3.597976093795741e-06,3.446664034419455e-06
1551,0,4.98246173469363e-06,3.6032589749406707e-06,3.4411407552141423e-06
1552,4,4.982461734693576e-06,3.6085333772691325e-06,3.435609378672194e-06
1553,0,4.982461734693629e-06,3.6137992883700653e-06,3.4300699178095852e-06
1554,1,4.982461734693629e-06,3.619056695852154e-06,3.4245223856610916e-06
1555,0,4.982461734693628e-06,3.6243055873442505e-06,3.418966795280628e-06
1556,2,4.982461734693629e-06,3.629545950495206e-06,3.413403159741037e-06
1557,0,4.982461734693628e-06,3.6347777729739394e-06,3.4078314921340884e-06
1558,1,4.982461734693628e-06,3.6400010424694672e-06,3.402251805570456e-06
1559,0,4.982461734693628e-06,3.6452157466909324e-06,3.39666411317968e-06
1560,3,4.982461734693573e-06,3.650421873367592e-06,3.3910684281101044e-06
1561,0,4.982461734693627e-06,3.6556194102490456e-06,3.3854647635290265e-06
1562,1,4.9824617346936264e-06,3.660808345104869e-06,3.3798531326223e-06
1563,0,4.9824617346936264e-06,3.6659886657250356e-06,3.374233548594672e-06
1564,2,4.9824617346936264e-06,3.671160359919752e-06,3.3686060246695665e-06
1565,0,4.9824617346936264e-06,3.676323415519521e-06,3.3629705740890905e-06
1566,1,4.9824617346936264e-06,3.681477820375174e-06,3.3573272101140033e-06
1567,0,4.982461734693626e-06,3.6866235623578995e-06,3.3516759460236854e-06
1568,5,4.9824617346933545e-06,3.691760629359068e-06,3.346016795115926e-06
1569,0,4.982461734693626e-06,3.696889009291267e-06,3.340349770707799e-06
1570,1,4.982461734693626e-06,3.7020086900863214e-06,3.3346748861338145e-06
1571,0,4.982461734693626e-06,3.707119659697328e-06,3.3289921547477064e-06
1572,2,4.982461734693625e-06,3.7122219060976814e-06,3.32330158992149e-06
1573,0,4.982461734693626e-06,3.717315417281304e-06,3.3176032050456143e-06
1574,1,4.982461734693625e-06,3.722400181262671e-06,3.3118970135289294e-06
1575,0,4.982461734693625e-06,3.7274761860768417e-06,3.3061830287986547e-06
1576,3,4.9824617346935705e-06,3.7325434197794464e-06,3.300461264300313e-06
1577,0,4.982461734693625e-06,3.7376018704469156e-06,3.294731733497876e-06
1578,1,4.982461734693624e-06,3.742651526176105e-06,3.288994449873376e-06
1579,0,4.982461734693624e-06,3.7476923750847275e-06,3.2832494269272306e-06
1580,2,4.982461734693623e-06,3.7527244053111787e-06,3.277496678178034e-06
1581,0,4.982461734693623e-06,3.757747605014606e-06,3.271736217162561e-06
1582,1,4.982461734693623e-06,3.762761962374934e-06,3.2659680574357313e-06
1583,0,4.982461734693622e-06,3.767767465592896e-06,3.260192212570582e-06
1584,4,4.982461734693568e-06,3.7727641028900187e-06,3.2544086961581994e-06
1585,0,4.982461734693622e-06,3.777751862508855e-06,3.248617521807862e-06
1586,1,4.982461734693622e-06,3.7827307327126015e-06,3.242818703146657e-06
1587,0,4.982461734693622e-06,3.7877007017855363e-06,3.237012253819799e-06
1588,2,4.982461734693622e-06,3.7926617580328425e-06,3.2311981874904253e-06
1589,0,4.982461734693622e-06,3.7976138897806753e-06,3.2253765178395946e-06
1590,1,4.982461734693622e-06,3.8025570853761905e-06,3.2195472585662584e-06
1591,0,4.982461734693622e-06,3.8074913331875714e-06,3.213710423387227e-06
1592,3,4.982461734693568e-06,3.8124166216040143e-06,3.207866026037102e-06
1593,0,4.982461734693622e-06,3.817332939035965e-06,3.2020140802684203e-06
1594,1,4.982461734693622e-06,3.822240273914729e-06,3.196154599851271e-06
1595,0,4.982461734693621e-06,3.827138614692914e-06,3.1902875985736106e-06
1596,2,4.982461734693622e-06,3.8320279498442525e-06,3.184413090241062e-06
1597,0,4.982461734693622e-06,3.836908267863665e-06,3.17853108867691e-06
1598,1,4.982461734693622e-06,3.841779557267294e-06,3.172641607722072e-06
1599,0,4.982461734693621e-06,3.8466418065925215e-06,3.166744661235066e-06
1600,6,4.9824617346933495e-06,3.851495004397798e-06,3.1608402630918043e-06
1601,0,4.982461734693621e-06,3.85633913926371e-06,3.154928427186423e-06
1602,1,4.98246173469362e-06,3.861174199790908e-06,3.149009167429526e-06
1603,0,4.9824617346936205e-06,3.866000174602241e-06,3.1430824977498765e-06
1604,2,4.98246173469362e-06,3.870817052341722e-06,3.1371484320934992e-06
1605,0,4.9824617346936205e-06,3.875624821674773e-06,3.1312069844238253e-06
1606,1,4.9824617346936205e-06,3.880423471288247e-06,3.1252581687216545e-06
1607,0,4.982461734693619e-06,3.885212989890459e-06,3.119301998985124e-06
1608,3,4.9824617346935654e-06,3.889993366211167e-06,3.1133384892296443e-06
1609,0,4.982461734693619e-06,3.894764589001811e-06,3.10736765348803e-06
1610,1,4.982461734693619e-06,3.899526647035115e-06,3.1013895058101332e-06
1611,0,4.982461734693619e-06,3.904279529105539e-06,3.0954040602631473e-06
1612,2,4.982461734693619e-06,3.909023224029093e-06,3.0894113309314028e-06
