xi,v2_xi,absF,reF,imF
2841,0,4.6950120192313175e-06,-2.173414435335652e-06,4.161659230763752e-06
2842,1,4.6950120192313175e-06,-2.1718182992278714e-06,4.162492418715677e-06
2843,0,4.695012019231318e-06,-2.170221843713892e-06,4.1633249944958195e-06
2844,2,4.695012019231318e-06,-2.168625069028502e-06,4.164156957981732e-06
2845,0,4.695012019231318e-06,-2.1670279754065365e-06,4.164988309051058e-06
2846,1,4.695012019231319e-06,-2.165430563082878e-06,4.165819047581534e-06
2847,0,4.69501201923132e-06,-2.1638328322924555e-06,4.166649173450984e-06
2848,5,4.6950120192313065e-06,-2.1622347832702385e-06,4.167478686537309e-06
2849,0,4.69501201923132e-06,-2.160636416251269e-06,4.1683075867185505e-06
2850,1,4.695012019231319e-06,-2.159037731470597e-06,4.169135873872768e-06
2851,0,4.69501201923132e-06,-2.1574387291633457e-06,4.169963547878159e-06
2852,2,4.695012019231319e-06,-2.155839409564678e-06,4.170790608612997e-06
2853,0,4.69501201923132e-06,-2.1542397729098035e-06,4.1716170559556486e-06
2854,1,4.69501201923132e-06,-2.1526398194339787e-06,4.172442889784569e-06
2855,0,4.69501201923132e-06,-2.151039549372506e-06,4.173268109978303e-06
2856,3,4.6950120192313065e-06,-2.1494389629607287e-06,4.174092716415477e-06
2857,0,4.69501201923132e-06,-2.1478380604340616e-06,4.174916708974852e-06
2858,1,4.695012019231321e-06,-2.1462368420279287e-06,4.175740087535208e-06
2859,0,4.695012019231321e-06,-2.1446353079778246e-06,4.176562851975464e-06
2860,2,4.695012019231321e-06,-2.1430334585192847e-06,4.177385002174619e-06
2861,0,4.695012019231321e-06,-2.1414312938878907e-06,4.178206538011758e-06
2862,1,4.695012019231322e-06,-2.1398288143192712e-06,4.179027459366061e-06
2863,0,4.695012019231322e-06,-2.1382260200490996e-06,4.179847766116795e-06
2864,4,4.695012019231309e-06,-2.1366229113130915e-06,4.180667458143307e-06
2865,0,4.695012019231322e-06,-2.1350194883470314e-06,4.181486535325082e-06
2866,1,4.695012019231322e-06,-2.133415751386714e-06,4.182304997541623e-06
2867,0,4.695012019231323e-06,-2.1318117006680055e-06,4.183122844672574e-06
2868,2,4.695012019231323e-06,-2.1302073364268105e-06,4.183940076597653e-06
2869,0,4.6950120192313235e-06,-2.1286026588990814e-06,4.184756693196672e-06
2870,1,4.6950120192313235e-06,-2.1269976683208147e-06,4.185572694349533e-06
2871,0,4.695012019231324e-06,-2.125392364928055e-06,4.186388079936226e-06
2872,3,4.695012019231312e-06,-2.1237867489568856e-06,4.187202849836824e-06
2873,0,4.695012019231324e-06,-2.12218082064346e-06,4.1880170039315324e-06
2874,1,4.695012019231325e-06,-2.120574580223942e-06,4.188830542100582e-06
2875,0,4.695012019231325e-06,-2.118968027934565e-06,4.189643464224337e-06
2876,2,4.695012019231325e-06,-2.117361164011602e-06,4.190455770183243e-06
2877,0,4.695012019231326e-06,-2.115753988691373e-06,4.191267459857836e-06
2878,1,4.695012019231325e-06,-2.114146502210242e-06,4.19207853312874e-06
2879,0,4.695012019231326e-06,-2.1125387048046206e-06,4.192888989876673e-06
2880,6,4.695012019231313e-06,-2.110930596710959e-06,4.19369882998243e-06
2881,0,4.695012019231326e-06,-2.1093221781657767e-06,4.194508053326945e-06
2882,1,4.695012019231327e-06,-2.107713449405604e-06,4.195316659791171e-06
2883,0,4.695012019231327e-06,-2.1061044106670407e-06,4.196124649256199e-06
2884,2,4.695012019231327e-06,-2.1044950621867255e-06,4.196932021603199e-06
2885,0,4.695012019231327e-06,-2.1028854042013425e-06,4.197738776713432e-06
2886,1,4.695012019231326e-06,-2.1012754369476223e-06,4.198544914468249e-06
2887,0,4.695012019231327e-06,-2.099665160662341e-06,4.199350434749094e-06
2888,3,4.695012019231313e-06,-2.0980545755823126e-06,4.2001553374374876e-06
2889,0,4.695012019231328e-06,-2.096443681944422e-06,4.2009596224150906e-06
2890,1,4.695012019231327e-06,-2.0948324799855627e-06,4.2017632895635804e-06
2891,0,4.695012019231327e-06,-2.0932209699426984e-06,4.202566338764776e-06
2892,2,4.695012019231328e-06,-2.0916091520528313e-06,4.203368769900574e-06
2893,0,4.695012019231328e-06,-2.089997026553009e-06,4.204170582852962e-06
2894,1,4.695012019231328e-06,-2.0883845936803247e-06,4.204971777504018e-06
2895,0,4.695012019231328e-06,-2.0867718536719164e-06,4.205772353735911e-06
2896,4,4.695012019231314e-06,-2.0851588067649616e-06,4.2065723114308905e-06
2897,0,4.6950120192313285e-06,-2.083545453196707e-06,4.207371650471344e-06
2898,1,4.6950120192313285e-06,-2.0819317932044076e-06,4.208170370739678e-06
2899,0,4.6950120192313285e-06,-2.0803178270253887e-06,4.208968472118436e-06
2900,2,4.6950120192313285e-06,-2.0787035548970135e-06,4.209765954490244e-06
2901,0,4.6950120192313285e-06,-2.077088977056691e-06,4.2105628177378175e-06
2902,1,4.695012019231329e-06,-2.0754740937418745e-06,4.211359061743962e-06
2903,0,4.695012019231329e-06,-2.0738589051900632e-06,4.212154686391576e-06
2904,3,4.695012019231316e-06,-2.072243411638794e-06,4.212949691563635e-06
2905,0,4.695012019231329e-06,-2.0706276133256734e-06,4.213744077143256e-06
2906,1,4.69501201923133e-06,-2.0690115104883162e-06,4.214537843013574e-06
2907,0,4.69501201923133e-06,-2.0673951033644067e-06,4.2153309890578614e-06
2908,2,4.695012019231331e-06,-2.0657783921916676e-06,4.216123515159473e-06
2909,0,4.69501201923133e-06,-2.064161377207866e-06,4.216915421201851e-06
2910,1,4.695012019231331e-06,-2.062544058650815e-06,4.217706707068533e-06
2911,0,4.695012019231332e-06,-2.06092643675837e-06,4.218497372643145e-06
2912,5,4.695012019231318e-06,-2.0593085117684266e-06,4.2192874178093925e-06
2913,0,4.695012019231333e-06,-2.0576902839189492e-06,4.220076842451121e-06
2914,1,4.695012019231333e-06,-2.05607175344791e-06,4.220865646452196e-06
2915,0,4.695012019231333e-06,-2.05445292059335e-06,4.221653829696619e-06
2916,2,4.695012019231333e-06,-2.0528337855933484e-06,4.222441392068475e-06
2917,0,4.695012019231333e-06,-2.051214348686029e-06,4.223228333451938e-06
2918,1,4.695012019231334e-06,-2.0495946101095607e-06,4.224014653731273e-06
2919,0,4.695012019231333e-06,-2.047974570102155e-06,4.224800352790836e-06
2920,3,4.69501201923132e-06,-2.0463542289020642e-06,4.225585430515066e-06
2921,0,4.695012019231334e-06,-2.0447335867476067e-06,4.226369886788537e-06
2922,1,4.695012019231334e-06,-2.0431126438771104e-06,4.227153721495845e-06
2923,0,4.695012019231334e-06,-2.041491400528971e-06,4.227936934521723e-06
2924,2,4.695012019231334e-06,-2.0398698569416216e-06,4.228719525750987e-06
2925,0,4.695012019231334e-06,-2.038248013353541e-06,4.229501495068542e-06
2926,1,4.6950120192313345e-06,-2.0366258700032523e-06,4.2302828423593836e-06
2927,0,4.6950120192313345e-06,-2.03500342712932e-06,4.2310635675086015e-06
2928,4,4.695012019231321e-06,-2.03338068497035e-06,4.2318436704013624e-06
2929,0,4.695012019231335e-06,-2.0317576437650134e-06,4.232623150922976e-06
2930,1,4.695012019231335e-06,-2.0301343037519915e-06,4.233402008958766e-06
2931,0,4.695012019231336e-06,-2.0285106651700323e-06,4.2341802443942015e-06
2932,2,4.695012019231337e-06,-2.026886728257922e-06,4.234957857114827e-06
2933,0,4.695012019231337e-06,-2.0252624932544903e-06,4.235734847006281e-06
2934,1,4.695012019231336e-06,-2.023637960398611e-06,4.236511213954291e-06
2935,0,4.695012019231337e-06,-2.022013129929203e-06,4.23728695784468e-06
2936,3,4.6950120192313235e-06,-2.0203880020852205e-06,4.238062078563347e-06
2937,0,4.695012019231337e-06,-2.018762577105687e-06,4.238836575996334e-06
2938,1,4.695012019231337e-06,-2.017136855229634e-06,4.239610450029698e-06
2939,0,4.695012019231338e-06,-2.01551083669616e-06,4.240383700549641e-06
2940,2,4.695012019231338e-06,-2.0138845217444e-06,4.241156327442441e-06
2941,0,4.695012019231338e-06,-2.0122579106135354e-06,4.241928330594468e-06
2942,1,4.695012019231338e-06,-2.010631003542789e-06,4.242699709892186e-06
2943,0,4.695012019231338e-06,-2.009003800771427e-06,4.24347046522215e-06
2944,7,4.695012019231541e-06,-2.007376302538848e-06,4.244240596471187e-06
2945,0,4.695012019231338e-06,-2.0057485090841436e-06,4.2450101035254865e-06
2946,1,4.695012019231339e-06,-2.004120420646973e-06,4.2457789862724285e-06
2947,0,4.695012019231339e-06,-2.0024920374666894e-06,4.24654724459875e-06
2948,2,4.695012019231339e-06,-2.0008633597827765e-06,4.2473148783914655e-06
2949,0,4.6950120192313395e-06,-1.9992343878347626e-06,4.2480818875376805e-06
2950,1,4.6950120192313395e-06,-1.9976051218622173e-06,4.24884827192459e-06
2951,0,4.69501201923134e-06,-1.9959755621047544e-06,4.249614031439485e-06
2952,3,4.695012019231327e-06,-1.9943457088020258e-06,4.250379165969733e-06
2953,0,4.6950120192313395e-06,-1.9927155621937485e-06,4.251143675402843e-06
2954,1,4.6950120192313395e-06,-1.991085122519649e-06,4.251907559626344e-06
2955,0,4.69501201923134e-06,-1.9894543900195187e-06,4.252670818527906e-06
2956,2,4.69501201923134e-06,-1.987823364933188e-06,4.253433451995276e-06
2957,0,4.695012019231341e-06,-1.9861920475005285e-06,4.254195459916294e-06
2958,1,4.695012019231341e-06,-1.984560437961456e-06,4.254956842178894e-06
2959,0,4.69501201923134e-06,-1.982928536555929e-06,4.255717598671099e-06
2960,4,4.695012019231327e-06,-1.981296343523944e-06,4.256477729281016e-06
2961,0,4.695012019231341e-06,-1.9796638591055612e-06,4.257237233896889e-06
2962,1,4.695012019231341e-06,-1.9780310835408514e-06,4.257996112406981e-06
2963,0,4.695012019231341e-06,-1.97639801706995e-06,4.258754364699697e-06
2964,2,4.695012019231342e-06,-1.9747646599330296e-06,4.259511990663525e-06
2965,0,4.695012019231341e-06,-1.973131012370306e-06,4.2602689901870385e-06
2966,1,4.695012019231341e-06,-1.971497074622037e-06,4.261025363158909e-06
2967,0,4.695012019231342e-06,-1.969862846928524e-06,4.261781109467896e-06
2968,3,4.695012019231329e-06,-1.9682283295301044e-06,4.262536229002843e-06
2969,0,4.695012019231343e-06,-1.9665935226671815e-06,4.26329072165273e-06
2970,1,4.695012019231344e-06,-1.9649584265801667e-06,4.26404458730656e-06
2971,0,4.695012019231344e-06,-1.9633230415095377e-06,4.264797825853474e-06
2972,2,4.695012019231344e-06,-1.9616873676958073e-06,4.265550437182694e-06
2973,0,4.695012019231344e-06,-1.9600514053795325e-06,4.2663024211835354e-06
2974,1,4.695012019231344e-06,-1.9584151548013113e-06,4.267053777745406e-06
2975,0,4.695012019231344e-06,-1.9567786162017853e-06,4.267804506757802e-06
2976,5,4.695012019231331e-06,-1.9551417898216317e-06,4.2685546081103055e-06
2977,0,4.695012019231345e-06,-1.9535046759015934e-06,4.269304081692636e-06
2978,1,4.695012019231345e-06,-1.9518672746824214e-06,4.270052927394531e-06
2979,0,4.695012019231345e-06,-1.9502295864049317e-06,4.270801145105873e-06
2980,2,4.695012019231345e-06,-1.948591611309977e-06,4.2715487347166225e-06
2981,0,4.6950120192313455e-06,-1.946953349638451e-06,4.272295696116832e-06
2982,1,4.6950120192313455e-06,-1.945314801631291e-06,4.2730420291966475e-06
2983,0,4.6950120192313455e-06,-1.9436759675294768e-06,4.273787733846307e-06
2984,3,4.695012019231333e-06,-1.942036847574022e-06,4.274532809956128e-06
2985,0,4.695012019231346e-06,-1.9403974420060083e-06,4.2752772574165695e-06
2986,1,4.695012019231346e-06,-1.9387577510665227e-06,4.27602107611811e-06
2987,0,4.6950120192313455e-06,-1.937117774996718e-06,4.27676426595137e-06
2988,2,4.695012019231347e-06,-1.9354775140377835e-06,4.277506826807051e-06
2989,0,4.695012019231347e-06,-1.93383696843095e-06,4.2782487585759435e-06
2990,1,4.695012019231347e-06,-1.9321961384174895e-06,4.278990061148933e-06
2991,0,4.695012019231347e-06,-1.9305550242387173e-06,4.279730734416998e-06
2992,4,4.695012019231334e-06,-1.9289136261359835e-06,4.280470778271196e-06
2993,0,4.695012019231348e-06,-1.9272719443507034e-06,4.281210192602727e-06
2994,1,4.695012019231347e-06,-1.9256299791242994e-06,4.281948977302808e-06
2995,0,4.695012019231348e-06,-1.9239877306982595e-06,4.282687132262802e-06
2996,2,4.695012019231349e-06,-1.9223451993141065e-06,4.2834246573741475e-06
2997,0,4.695012019231349e-06,-1.9207023852134046e-06,4.284161552528378e-06
2998,1,4.695012019231348e-06,-1.9190592886377604e-06,4.28489781761712e-06
2999,0,4.69501201923135e-06,-1.9174159098288222e-06,4.2856334525320924e-06
3000,3,4.695012019231336e-06,-1.915772249028273e-06,4.286368457165093e-06
3001,0,4.69501201923135e-06,-1.914128306477861e-06,4.287102831408063e-06
3002,1,4.69501201923135e-06,-1.9124840824193414e-06,4.287836575152962e-06
3003,0,4.6950120192313506e-06,-1.910839577094534e-06,4.2885696882918935e-06
3004,2,4.69501201923135e-06,-1.9091947907452927e-06,4.289302170717036e-06
3005,0,4.6950120192313506e-06,-1.907549723613515e-06,4.290034022320668e-06
3006,1,4.6950120192313506e-06,-1.9059043759411376e-06,4.290765242995155e-06
3007,0,4.695012019231351e-06,-1.90425874797014e-06,4.291495832632958e-06
3008,6,4.695012019231339e-06,-1.9026128399425373e-06,4.292225791126618e-06
3009,0,4.695012019231352e-06,-1.9009666521004065e-06,4.292955118368818e-06
3010,1,4.695012019231352e-06,-1.8993201846858338e-06,4.293683814252259e-06
3011,0,4.695012019231353e-06,-1.8976734379409686e-06,4.294411878669787e-06
3012,2,4.695012019231353e-06,-1.896026412107995e-06,4.295139311514325e-06
3013,0,4.695012019231353e-06,-1.8943791074291394e-06,4.295866112678891e-06
3014,1,4.695012019231353e-06,-1.8927315241466683e-06,4.296592282056595e-06
3015,0,4.695012019231353e-06,-1.8910836625028892e-06,4.297317819540641e-06
3016,3,4.6950120192313395e-06,-1.8894355227401454e-06,4.2980427250243124e-06
3017,0,4.695012019231353e-06,-1.8877871051008432e-06,4.2987669984010355e-06
3018,1,4.695012019231354e-06,-1.886138409827396e-06,4.299490639564256e-06
3019,0,4.695012019231354e-06,-1.884489437162281e-06,4.30021364840756e-06
3020,2,4.695012019231353e-06,-1.8828401873480098e-06,4.300936024824617e-06
3021,0,4.695012019231354e-06,-1.8811906606271357e-06,4.3016577687091884e-06
3022,1,4.695012019231354e-06,-1.8795408572422519e-06,4.302378879955128e-06
3023,0,4.695012019231354e-06,-1.8778907774359928e-06,4.303099358456381e-06
3024,4,4.695012019231341e-06,-1.8762404214510276e-06,4.3038192041069785e-06
3025,0,4.695012019231355e-06,-1.8745897895300884e-06,4.304538416801089e-06
3026,1,4.695012019231356e-06,-1.8729388819159147e-06,4.305256996432902e-06
3027,0,4.695012019231356e-06,-1.8712876988513084e-06,4.3059749428967494e-06
3028,2,4.695012019231356e-06,-1.869636240579107e-06,4.306692256087044e-06
3029,0,4.6950120192313565e-06,-1.867984507342188e-06,4.307408935898292e-06
3030,1,4.695012019231356e-06,-1.866332499383469e-06,4.308124982225092e-06
3031,0,4.695012019231356e-06,-1.8646802169459091e-06,4.308840394962135e-06
3032,3,4.695012019231343e-06,-1.8630276602725015e-06,4.309555174004197e-06
3033,0,4.6950120192313565e-06,-1.8613748296063013e-06,4.3102693192461895e-06
3034,1,4.695012019231357e-06,-1.8597217251903718e-06,4.3109828305830505e-06
3035,0,4.695012019231357e-06,-1.8580683472678385e-06,4.311695707909855e-06
3036,2,4.695012019231357e-06,-1.8564146960818607e-06,4.312407951121763e-06
3037,0,4.695012019231357e-06,-1.8547607718756388e-06,4.313119560114024e-06
3038,1,4.695012019231358e-06,-1.8531065748924132e-06,4.313830534781984e-06
3039,0,4.695012019231358e-06,-1.851452105375464e-06,4.314540875021081e-06
3040,5,4.695012019231345e-06,-1.8497973635681066e-06,4.315250580726833e-06
3041,0,4.695012019231358e-06,-1.8481423497137173e-06,4.3159596517949024e-06
3042,1,4.695012019231358e-06,-1.8464870640556807e-06,4.31666808812097e-06
3043,0,4.695012019231359e-06,-1.8448315068374427e-06,4.317375889600859e-06
3044,2,4.695012019231358e-06,-1.8431756783024834e-06,4.318083056130474e-06
3045,0,4.695012019231359e-06,-1.8415195786943234e-06,4.3187895876058146e-06
3046,1,4.695012019231358e-06,-1.839863208256523e-06,4.31949548392297e-06
3047,0,4.695012019231358e-06,-1.8382065672326819e-06,4.3202007449781264e-06
3048,3,4.695012019231346e-06,-1.8365496558664348e-06,4.32090537066755e-06
3049,0,4.695012019231359e-06,-1.8348924744014771e-06,4.3216093608876485e-06
3050,1,4.69501201923136e-06,-1.8332350230815123e-06,4.322312715534851e-06
3051,0,4.69501201923136e-06,-1.8315773021503045e-06,4.323015434505728e-06
3052,2,4.695012019231361e-06,-1.8299193118516528e-06,4.323717517696931e-06
3053,0,4.69501201923136e-06,-1.828261052429395e-06,4.3244189650052056e-06
3054,1,4.6950120192313616e-06,-1.8266025241274089e-06,4.3251197763273935e-06
3055,0,4.6950120192313616e-06,-1.8249437271896124e-06,4.325819951560424e-06
3056,4,4.695012019231348e-06,-1.8232846618599563e-06,4.326519490601313e-06
3057,0,4.695012019231362e-06,-1.8216253283824536e-06,4.327218393347217e-06
3058,1,4.695012019231362e-06,-1.8199657270011238e-06,4.327916659695312e-06
3059,0,4.695012019231362e-06,-1.8183058579600475e-06,4.328614289542917e-06
3060,2,4.695012019231362e-06,-1.816645721503339e-06,4.329311282787433e-06
3061,0,4.695012019231362e-06,-1.8149853178751527e-06,4.3300076393263545e-06
3062,1,4.695012019231362e-06,-1.8133246473196815e-06,4.330703359057269e-06
3063,0,4.695012019231363e-06,-1.8116637100811572e-06,4.3313984418778585e-06
3064,3,4.69501201923135e-06,-1.8100025064038471e-06,4.332092887685885e-06
3065,0,4.695012019231363e-06,-1.8083410365320776e-06,4.332786696379254e-06
3066,1,4.695012019231363e-06,-1.806679300710183e-06,4.333479867855893e-06
3067,0,4.695012019231364e-06,-1.8050172991825572e-06,4.33417240201387e-06
3068,2,4.695012019231364e-06,-1.8033550321936289e-06,4.334864298751333e-06
3069,0,4.695012019231364e-06,-1.8016924999878651e-06,4.335555557966527e-06
3070,1,4.695012019231365e-06,-1.800029702809772e-06,4.3362461795577915e-06
3071,0,4.695012019231365e-06,-1.7983666409038946e-06,4.3369361634235545e-06
3072,10,4.695012019232436e-06,-1.7967033145152273e-06,4.337625509463332e-06
3073,0,4.695012019231366e-06,-1.7950397238871634e-06,4.338314217572775e-06
3074,1,4.695012019231367e-06,-1.7933758692655945e-06,4.3390022876535645e-06
3075,0,4.695012019231367e-06,-1.7917117508948109e-06,4.339689719603516e-06
3076,2,4.695012019231367e-06,-1.7900473690195525e-06,4.340376513321531e-06
3077,0,4.695012019231366e-06,-1.7883827238845976e-06,4.341062668706603e-06
3078,1,4.695012019231366e-06,-1.7867178157347629e-06,4.341748185657822e-06
3079,0,4.6950120192313675e-06,-1.7850526448149046e-06,4.342433064074369e-06
3080,3,4.695012019231354e-06,-1.7833872113699114e-06,4.343117303855506e-06
3081,0,4.6950120192313675e-06,-1.7817215156447317e-06,4.343800904900643e-06
3082,1,4.6950120192313675e-06,-1.7800555578843212e-06,4.344483867109203e-06
3083,0,4.6950120192313675e-06,-1.7783893383336957e-06,4.34516619038076e-06
3084,2,4.695012019231368e-06,-1.7767228572379035e-06,4.345847874614963e-06
3085,0,4.695012019231368e-06,-1.7750561148420314e-06,4.346528919711558e-06
